App Name,App Store,App,Store,App ID,Review ID,Country,Version,Rating,Date,Author,Subject,Body,Translated Subject,Translated Body,Emotion,Device
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2084613898,Spain,4.43,5,2018-01-13,Ros_azul,La más útil app de la historia,Adoro Google maps 😍,The most useful app in history,Adoro Google maps 😍,,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2084601352,USA,4.43,5,2018-01-13,P.Dow,I don't leave home without it!!!!!,"Google maps is always a part of my vacations. I live in Europe right now, and any trip we go on always involves driving, public transportation, cycling or walking. As long as we take the time to download area maps and review our itinerary for the day, Google maps is our tour guide once we walk out of the hotel. However, if we decide to stray or get distracted, Google maps is there to save us and get us back on route. Literally it is the difference between a difficult vacation and a painless, and worry free vacation as we are allowed to explore the city (any city) as a local.",,,happy,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2084600872,Turkey,4.43,1,2018-01-13,ROMANART79,Some update requests,"Current speed (especially in navigation mode)
Reroute  (in navigation mode)
Current altitude",,,,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2084577477,Japan,4.43,1,2018-01-13,sexy5nana,不具合あり,"普通にアプリを立ち上げて、交通状況を呼び込むと地図に反映されますが、ウィジェットに於いて交通状況が『読み込めません』と出てしまいます。

iPad Pro ですが、 iOS11 2.2 にしてからと思われます。

しっかりと動作確認を行い早急な対応をお願い致します。

2018/1/13",There is a problem,"Normally launching the application and bringing in the traffic situation will be reflected in the map, but the traffic situation in the widget will come out as &quot;I can not read&quot;. It is iPad Pro, but it seems to have been made to iOS 11 2.2. Please confirm the operation firmly and take urgent measures. 2018/1/13",,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2084568401,USA,4.43,1,2018-01-13,Reindeerfan2014,This is sad,"Google maps is the best app out there for directions. That being said, it’s actually sad that one has to settle for what it offers. I’m one of those people who have to see the exact turns onscreen to have a smooth driving experience.
For example, the map will say turn left but on the visual it points to the right. (I don’t know if I’m the only one who has this issue) but it forces me to rely solely on the voice directions rather than what’s on the screen. This makes me a bit nervous when traveling especially when approaching a turn and I can’t see the street signs anywhere.",,,sad,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2084565416,Taiwan,4.43,1,2018-01-13,簡杰煒,延遲很嚴重,不要跟我說是手機問題，害我遲到，幹,Delay is very serious,"Do not tell me is a cell phone problem, I am late, dry",,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2084560590,France,4.43,1,2018-01-13,clydo,Not so good / pas si bien,"Appli mal faite qui sûrement pourrait être améliorée car actuellement ce n,est pas agréable de naviguer avec cette application à Re-penser",Not so good / not so good,App badly done that could surely be improved because currently it is not nice to navigate with this application to Re-think,happy,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2084543776,Russia,4.43,4,2018-01-13,Михаил Анатольевич,Камеры!!!!,Очень Добрый день! Сделайте пожалуйста возможность установки камер контроля скорости!!!! Будете №1 ! Спасибо!,Chambers !!!!,Very Good afternoon! Please make it possible to install speed cameras !!!! Will be number 1! Thank you!,,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2084498020,China,4.43,5,2018-01-13,啊呜123。。。,评论,看了评论才能评论用了吗你在干嘛啊你不知道吗你不想去？？？你是要我说你就可以去找你玩呢啊你不说我都忘记我的话吗你不想和我聊天的人啊！！，，，，，，你不知道吗，你不想去就不去吧，，，，，，，，你在干嘛啊你不想去？你在干嘛啊你在哪啊现在又要重新开始，加油加油加油加油加油加油加油加油加油加油加油加油加油加油加油加油加油加油加油加油加油加油加油加油加油加油加油加油加油加油加油加油加油加油加油加油加油加油加油加油加油加油加油加油加油加油加油加油加油加油加油加油加油加油加油加油加油加油加油加油加油加油,comment,"You can not comment on what you are doing. Do not you know? You do not want to go? ? ? You want me to say you can go play with you ah you do not say I have forgotten my words you do not want to chat with me ah! ! You do not know, you do not want to go do not go ,,,,,,,, What are you doing ah you do not want to go? What are you doing? Where are you now? Have to start again now. Come on Come on Come on Come on Come on Come on Come on Come on Come on Come on Come on Come on Come On Come On Come On Come On Come On Come On Come On Come On Come On Come On Come On Come On Come On Refuel Come on Come on Come on Come on Come on Come On Come On Come On Come On Come On Come On Come On Come On Come On Come On Come On Come On Come On Come On Come On Come On Come On Come On Come On Come On Come On Come On Come On Come On Come On Come On Come On Come On",,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2084450584,Japan,4.43,4,2018-01-13,筒井(￣▽￣),配送員です。,"宅配、長距離と毎日お世話になってます。
扱いやすくこれが無いと仕事になりません！
タグ付けに使う⭐️や❤️マーク等もとても分かりやすく良いです！

先方にもありました様に大型車用、普通乗用車等のルートも組めたら非常に良いと思います！

その意味も込めて⭐️4つにさせていただきました^ ^",It is a delivery person.,"I am in the care of home delivery, long distance and every day. It is easy to handle and it will not work if there is not this! ⭐️ and ❤ ️ marks used for tagging are also very easy to understand! I think that it is very good if we can also construct a route for large cars, ordinary passenger cars etc as well as on the other side! I also made four meanings in that meaning ^ ^",,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2084436214,China,4.43,5,2018-01-13,机票搜索,你们都能用吗,听说Google地图又可以用了，但下载下来看不到地图，大家都有什么办法用，n年前用过，很好，更新也快,Can you all use it?,"I heard that Google Maps can be used, but can not download the map, we have any way to use, n years ago, very good, updated faster",,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2084378379,Japan,4.43,5,2018-01-13,エロモンド本田2,まじ使える,右も左も分からない所で使用してみましたが、ちゃんと目的地に到着出来ました。,I can use it,"I tried using it in places where neither right nor left is known, but I could arrive at the destination properly.",,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2084358508,Slovakia,4.43,5,2018-01-13,Risodx,Richard,Skvele na 100%,,,,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2084332198,China,4.43,5,2018-01-13,缘芯雪,评论才能用吗？,准备出国，大家都推荐这款，下下来打开什么也没有，看评论说要评论了才能用，就来试试看,Comments can be used?,"Ready to go abroad, we all recommend this, nothing down to open to see the comments that can be commented on, try it",,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2084319913,India,4.43,1,2018-01-13,Omairahmed,App crushing all the time,"The app is crushing all the time since iOS 11.2 and now i am on 11.2.2 and still it is not fixed. It only happens when i am connected to internet and i open the app... hope it helps..

iPhone 5s 
iOS 11.2.2
App version 4.43",,,sad,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2084303355,China,4.43,3,2018-01-13,Edison就是me,填,感觉诶我饿破了后膜藤野fly墨蝶你赢了哦去了，现在就可以吗？。你就可以直接说吧，？我去看看能不能把我的啊要的吗你们两个在,fill,"I feel hungry after the film Fujino fly ink butterfly you won Oh go, now you can? . You can say it directly,? I&#39;m going to see if I can do it, you two are here",,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2084292856,Italy,4.43,5,2018-01-13,Brunovicky,Giudizio ok,Ottima applicazione,Rating ok,Excellent application,,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2084274349,Turkey,4.43,1,2018-01-13,Pokumagaan,Çok Sorunlu,"3 gün önce güncelledim, saçma sapan yollar gösteriyor, istanbul'da yoldan gidiyorum tarla olarak gösteriyor. Sapakları kaçırıyor. Söylenen yerlerde kavşak vs. Yok. İyice bozulmuş. GPS Aldım kurtuldum bundan. HER CİHAZ KENDİ İŞİNİ YAPSIN.",Very Problematic,"I updated 3 days ago, it shows ridiculous roads, I go on the road in istanbul and show it as a field. She&#39;s missing the deviations. The intersection etc. No. Well, it&#39;s spoiled. GPS I got rid of this. EACH EVERY DEVICE DOES YOU DO.",,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2084272989,China,4.43,5,2018-01-13,夏天psa123,咋不能用？？？？,弄名其妙的事就是你的号晚上六点发现拉我吧务群里老是提示框架剪力墙啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊的吗这是啥都玩什么样子的,Why can not use? ? ? ?,Naming things that your number is found at six o&#39;clock in the evening to find me pull the group is always prompted frame shear wall ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah This is what is playing what looks like,,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2084193477,China,4.43,5,2018-01-13,ssssss垃圾,实用,很好用吗、放寒假看看句否定的声音vvfddchjjjh刚回家看看,practical,"It is easy to use it, let&#39;s take a look at the negative voice of winter vacation vvfddchjjjh just go home and see",,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2084170848,Spain,4.43,2,2018-01-13,Jeda1811,Fallo,Desde la última actualización va fatal en iphone8.,Failure,Since the last update goes fatal on iphone8.,,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2084167236,United Kingdom,4.43,4,2018-01-13,BobRudge,Speed limits needed,Fantastic app. Just needs speed limits to be shown during driving directions.,,,meh,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2084163851,Canada,4.43,1,2018-01-13,sudonano,Current version seems to have a bug,When trying to swipe up place (after tapping it from the search result list) the app crashes.,,,angry,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2084111250,Ghana,4.43,2,2018-01-13,generalreiss,Messing up,After the recent iOS 11.2.2 update the map keeps messing up. Navigating has become an issue,,,,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2084105442,USA,4.43,1,2018-01-13,Jeancmtnz,Include Apple Watch with turn by turn,"I like when it have turn by turn on the Apple Watch, we wants to add the Apple Watch features to become the best maps",,,meh,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2084092609,China,4.43,5,2018-01-13,犀利哗啦,必须给赞,一个人可以无耻，但一个政府居然无耻了，悲哀。更悲哀的是：他们忘了大清是怎么亡的。,Must give praise,"A person can be shameless, but a government actually shameless, sad. Even more sad is that they forgot how Qing was dead.",,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2084051169,Australia,4.43,4,2018-01-13,LVLYSNH,Wrong Turns & Turned Off Itself While Navigating,"I have been using google maps from past 7-8 years, never had any issues till few months ago, taking me to dead ends, closed roads and back of the building. And recently it turning off it self while in use, please fix this. Thanks",,,meh,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2084042570,Turkey,4.43,1,2018-01-13,Chakisteas,Araba Bluetooth Bağlantısı Sorunu,Arabanın Bluetooth’una bağlandığında yönlendirme sesi kesiliyor. Navigasyon seslendirmecisinin konuştuğu yerler sessizleşiyor. Yandex’ i kullanıyorum mecbur:(,Car Bluetooth Connection Problem,The forwarding sound is interrupted when the car is connected to Bluetooth. The places where the navigation voicer speaks are silent. I have to use Yandex :(,,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2083973361,Thailand,4.43,5,2018-01-13,ลูกกบ ยุดยา,เพื่อนนักเดินทาง,ช่วยเพื่อนๆนักเดินทางได้เยอะจริงๆ,Friends,Help friends really have a lot of travelers.,,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2083959031,Australia,4.43,5,2018-01-13,L'me,Maps hard out,Very easy to understand an very well presented very nice !!!👍👍,,,delighted,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2083955474,China,4.43,5,2018-01-13,MMC_26,听说要评论才能用？？？？？,这是乱打的乱打的私信给闺女感觉很不错的的瑜伽举措休息吧你就给她柔软的是坎坎坷坷就会很健康哦哦股份想知道他已经把彻彻底底完全灯红酒绿评论里可能被女方规矩和攻城夺地的风格和姐姐女不能看漏发啊发 v 经济,I heard that we can use to comment? ? ? ? ?,This is confusing chaotic private letter to the girl feel very good yoga move to rest it you give her soft is the hurricane will be very healthy oh oh shares want to know he has completely thoroughly red wine comments may be the woman The rules and the style of winning the siege and sister-in-law can not be overlooked hair ah hair v economy,,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2083945502,Italy,4.43,5,2018-01-13,Gabryiphone3,Google Maps,Indispensabile affidabile semplice  intuitivo e gratuito che volete di più ?,Google Maps,Indispensable reliable simple intuitive and free that you want more?,,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2083926409,USA,4.43,5,2018-01-13,erickasey,Ok. Great app. But why are my Want to Go pins not showing up...??,"First of all. Great App. I will continue to use it but... Why are my ""Want to Go"" Pins not showing up...??!! Please fix! I've already tried signing out then back in and it didn't work. I don't know what the deal is.... If this is happening to anyone else, let Google know that it needs to be fixed. Ok? Thank you. Best app ever by the way.",,,happy,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2083915150,China,4.43,5,2018-01-13,zll19870909,试试,是不是要评论了以后才能用呢。所以试一试 如果不能 那就没辙了,Try,It is not to comment on later use. So if you can not try it out,,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2083888982,Taiwan,4.43,1,2018-01-13,傑虎,Iphone6這版本會當機閃退,閃退如標題,Iphone6 ​​this version will crash back,Flash back to the title,,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2083880914,USA,4.43,5,2018-01-13,IrideWithGoogleMaps,Google tattoo,I will get a google maps tattoo on my arm for the love of google maps!!!,,,delighted,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2083877576,Australia,4.43,5,2018-01-13,GTA Computers,An app worth having,Google maps rock,,,,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2083858015,Australia,4.43,5,2018-01-13,Jendacat,Pickles,"My cheeseburger didn’t have a pickle in it, truely a blessing from the heavens in the disguise of Maccas.",,,delighted,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2083855311,India,4.43,3,2018-01-13,Tushar 95,App shuts down,I am using an iPhone 6. After the recent update the app crashes every time i try to multitask during navigation. It also crashes when i try to add a stop during navigation. Please fix it. I did not face this problem prior to upgrading it.,,,meh,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2083853447,USA,4.43,1,2018-01-13,Lowlanderlion,Rerouting,"System totally failed while visiting San Diego Zoo trying to get back to Orange County. 
Rebooted phone and tried again,same rerouting message came up. 

Not used to driving in 7 lanes of traffic going one direction and apparently the app does not like it either. Total frustration",,,angry,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2083848319,USA,4.43,5,2018-01-13,Stephjellyfish,Great app,Google maps is really cool and great to work with. So congratulations to who those made the app because it is amazingly great!!!!!,,,delighted,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2083818131,Taiwan,4.43,1,2018-01-13,Coberina,無法定位,最近一直無法定位,Unable to locate,I have not been able to locate recently,,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2083762237,China,4.43,5,2018-01-13,谁抢了我的康乐,怎么用？,去了一个人的生活方式的一个人在一起了。我们都在一起了。我们都在一起的时候就可以看到这个世界的世界纪录保持者的时候我还是觉得自己是,how to use?,A person who went to a person&#39;s lifestyle together. We are all together. When we were together we were able to see the World Record Holder of the world and I still felt like,,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2083720226,Hong Kong,4.43,2,2018-01-13,Yin仔,定位方向,點解iPhone x升級到iOS 11.2.2之後，定位無法顯示指定方向，如果之後都會無，我個人認為google map已經無用,Orientation,"Point solution iPhone x upgrade to iOS 11.2.2, the positioning can not display the specified direction, if there will be no, I personally think google map is useless",,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2083688402,USA,4.43,3,2018-01-13,isaacparra17,"Apple CarPlay Support, Please!!!","Apple Maps does not work in my country. I used to use Android Auto, but this incompatibility with CarPlay was not part of the plan. 

Help!!!",,,happy,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2083617235,China,4.43,4,2018-01-13,凛冽的西风,评论才能用吗,我也是听说的,Comments can use it,I also heard that,,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2083555371,USA,4.43,3,2018-01-13,Aleiya89,Bug fixes?,"I am frequently dealing with google maps updating and re-routing mid journey and have gotten lost twice in the last week. While it’s forcing me to learn my own way around a new city, I don’t enjoy getting lost in Oakland, CA.",,,sad,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2083547250,India,4.43,5,2018-01-13,प्रसाद,Google is best,Google map is nice searching app and finding all Roads with trophies,,,happy,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2083510547,China,4.43,5,2018-01-13,mcliou哦,哦哦哦，谷歌地图真的很好用哦,我也不知道是不是要评论才能用哦，真是不知道不知道不知道不知道呀不知道,"Oh oh, Google Maps is really good to use","I do not know whether it is necessary to comment Oh, really do not know Do not know Do not know Do not know Do not know",,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2083502066,China,4.43,5,2018-01-13,老来乖,谷歌很好用,怎么会打不开了？听说要评论才能打开不知道是不是。,Google works well,How could not open it? I heard that you want to comment to open do not know is not it.,,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2083447538,USA,4.43,1,2018-01-13,CelticAces,Forced me on toll roads twice in one week,"I hate to rate this app one star, but I’m very frustrated right now. Two times in the last week, Google maps has told me to take a path that led to tollroads, even though I have always had the “Avoid toll roads“ setting checked since I first downloaded the app. I also have the “remember settings” toggle checked. It keeps resetting that and forcing me to go on tollroads and costing me money. Twice in one week!! Come on google you’re wasting people’s money with this bug please fix it.",,,angry,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2083441112,China,4.43,3,2018-01-13,kwhdbfhwbferuhbfuwdh,听说评论了才能用哦,谷歌地图以前一直在用，后来没发用了，自带的地图加载太慢，高德百度之类的用腻了。,I can only use the comments,"Google Maps has been used in the past, and later no hair, with its own map load is too slow, such as high German Baidu tired.",,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2083396516,Mexico,4.43,5,2018-01-13,Miguellozoya,Excelente,"Excelente altamente recomendada, excelente aplicación !!!!!!!!!!!!",Excellent,"Excellent highly recommended, excellent application !!!!!!!!!!!!",delighted,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2083368464,Hong Kong,4.43,4,2018-01-13,Tong-Man,今天開地圖，空白一片,Latest iOS; 昨天還是正常,"Open the map today, a blank",Latest iOS; Yesterday was still normal,,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2083364665,Japan,4.43,3,2018-01-13,🏥🏥🏥🏥🌆🗽⛲️☀️☀️☀️,解像度はいいんだけど,山間部までよく見えるけど、旧字名があまり出てこないところが今ひとつです。,I have a good resolution,"Although I can see the mountains well, the place where the old letter name does not come out much is now one more.",,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2083219700,China,4.43,2,2018-01-13,小金恒,不能用,"1,657658650+8",can not be used,"1,657658650+8",,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2083192060,New Zealand,4.43,1,2018-01-12,jdc_nz,Would rate 0 if I could,"Absolutely awful mapping tool. Navigates me down sketchy, dusty gravel roads, rather than the State Highway because it is a few km’s shorter - but adds hours to the travel time. Would be a great download if you’re looking for a waste of time. 
I’ve deleted this awful app now. Let me know when you’ve fixed this stupid issue. I’d rather use a mapping tool that makes logical decisions. Cya Google.",,,angry,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2083175741,China,4.43,5,2018-01-12,ijiafeng,地图当然还是谷歌好，强大无与伦比，真的是评论才能用吗，也真是三枪拍案惊奇，厉害，要评多少个字才行，,地图当然还是谷歌好，强大无与伦比，真的是评论才能用吗，也真是三枪拍案惊奇，厉害，要评多少个字才行。评价了还不能用，是为什么，不胜感激具备的好尴尬那眼睛那有，爱如珍宝买一对目的地，腿环现在在外面也无妨，才有用，真好玩，的皮肤悦丽娜恰到好处出去玩玩心动女生孙大圣晚上出去膤忙晕了，的那一天女护士孤老一生。,"Map of course, or Google is good, powerful unparalleled, really can use comments, you really are three shots surprise, powerful, to assess how many words Caixing,","Of course Google is good map, powerful unparalleled, really can use comments, it really is a three-gun surprise, powerful, to assess how many words Caixing. Evaluation is not available, is why, very grateful that with good embarrassment That eyes that love like a treasure to buy a pair of destinations, leg rings are now outside it anyway, it is useful, really fun, the skin Lina Yue just right out Play exciting Heart Sun girls go out at night Dizzy dizzy, that day female nurses lonely life.",,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2083168790,USA,4.43,1,2018-01-12,StrongIntheD,Garbage trash app,Did you guys start using Apple maps engine bc this app has been absolute trash lately. Used to be great now absolute trash. I’m literally buying a road map right now made out of PAPER because I would rather use that than this garbage app.,,,sad,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2083136910,China,4.43,5,2018-01-12,swy816,使用心得,打开竟然是吗都没有，怎么这么垃圾，难道一定要评论才会有吗？要不是出国，真心不想用它，啊啊啊啊啊不懂你的记得记得记得肯定你都不吃饭你就嗯放不下保险金额快点把车开不想减肥绝代风华想好好的可能性比较低的横行霸道亟待解决的不想见我看学步车客服回复呵呵的嘿嘿我肯定不记得 v 半部分居然看真难受都会变得很烦很烦就是看想不到办法和大好河山来我这吧不打搅我看得不到好久吃完继续很少看不到办法不打搅我或许会我打个五花大绑充分结合的办法和富豪恰到好处发成功被取消不计前嫌不下任何话分化瓦解东北部的 v 父亲喜欢的举棋不定和夫人 vv 拆南水北调津禾,Reviews,"Is not even open, how rubbish, do we have to comment on it? Do not go abroad, really do not want to use it, ah ah ah ah ah do not know you remember remember remember you certainly do not eat you ah put insurance amount hurry up to the car do not want to lose weight must have a good chance of a good low Hesitant Urgent to see the solution I do not want to see I see tactile customer service hehe hehe hehe I certainly do not remember half of the v actually see uncomfortable will become very annoying trouble is to think of ways and great rivers and mountains to me I do not bother I see this Less than a long time to finish to continue rarely see no way not to disturb I may make me a big fight with the full integration of the method and the Regal just right Dispute was successfully canceled regardless of the past indifference any disagreement northeast v father likes indecisiveness and lady vv Dismantling the South North Water Transfer Jin Wo",,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2083133694,USA,4.43,5,2018-01-12,Cha331,最正確的圖,方便，快捷,The most correct picture,Convenient,,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2083070762,China,4.43,1,2018-01-12,angler2222,用不了,rt,Can not use it,rt,,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2083042719,China,4.43,5,2018-01-12,哭的图特发咯,啦咯的人多啦,Joe 路公交车的一段感情就是我们最喜欢吃这个了、一起玩的时候给我们打麻将去咯、一起玩的游戏体验生活在一天都有自己不同风格是因为一次幸福快乐健康平安就是一段成长过程很重要！你说了没的时候可以去你身边玩手机呢……在一起了……不想要和他们在一起吧……在于我们在这里,Doraemon more people,"Joe Road, a feeling of bus is our favorite to eat this, and play with us when playing mahjong slightly, playing together the game experience life has its own style of the day is different because of a happy happiness is a period of growth and health Very important! You can go to your cell phone when you say no ... ... together ... do not want to be with them ... is where we are here",,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2082999102,Austria,4.43,5,2018-01-12,SimNe95,Gefällt mir,Ist einfach viel besser als die Karten-App von Apple.,I like it,It&#39;s just way better than Apple&#39;s map app.,,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2082991864,USA,4.43,1,2018-01-12,Me the Photog,Wrong location start every time,"Huge problem!!
Every time I open the app and put the destination it tells me that my current location is an address from a store in another location in the city that I haven’t even been to. It’s always the same location and I can’t get rid of the problem.
Please help",,,meh,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2082978848,Italy,4.43,5,2018-01-12,fioriz,Ok,Il migliore,Ok,The best,,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2082905978,USA,4.43,2,2018-01-12,Dmatt15,Crashing A LOT!,"This was by far my favorite navigation app, but now you pretty much can’t do anything without the app crashing and shutting down.  Yes, I have updated the app and this problem has been going on for the last 3 weeks.  Please fix the issue or at least look in to it.",,,sad,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2082884544,Australia,4.43,1,2018-01-12,Raj521,Google map not following direction while driving,"Map just circling around and not following direction while driving .
I was almost got lost as do not carry my 
GPS , but after this incident YES.

Google version is latest .
Location service is always on .
Blue tooth and WIFI is on .",,,sad,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2082877521,Japan,4.43,1,2018-01-12,kenken3,新たな道を発見する素晴らしいツール,"普段の行動範囲内…すなわち道とか位置関係とかがわかっている場所…でナビ設定して使うと大変素晴らしい。これまで絶対通ったことのない道を案内してくれたり、思わぬショートカットな道を案内してくれます。
ただし、初めて訪れるような場所に行く時は他のナビアプリの方が、より安全に目的地までナビゲートしてくれるかも知れません",A wonderful tool to discover new ways,"It is very wonderful to use Nabis setting in the place where you usually do ... in other words, where you know the street and positional relation .... It will show you the way you have never passed before, or will guide you unexpected shortcuts. However, when going to a place you visit for the first time, other navi applications may navigate to your destination more safely",,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2082853193,China,4.43,5,2018-01-12,陌陌号给我,啦咯考虑兔兔啦咯啦咯了来咯哦来咯,你考虑他加你了啦咯啦咯了来咯哦来咯KTVJJ卡罗拉老人家突突突突兔啦咯啦咯了来咯哦来咯啦咯啦咯啦咯秃头KKK旅途卡罗拉,Well consider the rabbit rabbit slightly slightly to slightly Oh come slightly,"You consider him plus you slightly, slightly slightly, come slightly KTVJJ Corolla, the elderly people,",,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2082831931,Spain,4.43,5,2018-01-12,dei5,Ayuda! Carpetas ocultar o ver de destinos,Necesito ayuda. Hago carpetas para guardar información de direcciones. Y puedes ocultar q se vean en azul claro o oculta en azul oscuro. Pues no existen visiblemente en el mapa y antes si. Q puedo hacer?,Help! Hide or view folders from destinations,"I need help. I make folders to store address information. And you can hide them in light blue or hidden in dark blue. Well, they do not exist visibly on the map and before that. What can I do?",,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2082788201,USA,4.43,2,2018-01-12,RM.1234,Doesn’t work,I’ve always used google maps which I did love — up until recently. It’s been playing up every time I’ve used it. It just completely wiggs out (doesn’t show my correct location or route). Get it together Google.,,,happy,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2082728433,India,4.43,1,2018-01-12,Mohit 451,Crashing,App is crashing. After clicking on search result details it crashes.,,,angry,
